iter	Passed	Remaining
1014	244868	478880
1015	245276	478965
1016	245493	478675
1017	245734	478433
1018	245949	478140
1019	246181	477881
1020	246429	477653
1021	246646	477364
1022	246932	477209
1023	247188	476995
1024	247386	476670
1025	247603	476382
1026	247858	476168
1027	248075	475879
1028	248312	475630
1029	248512	475310
1030	248767	475094
1031	248976	474793
1032	249167	474456
1033	249381	474161
1034	249560	473803
1035	249774	473510
1036	249966	473177
1037	250209	472940
1038	250453	472704
1039	250644	472368
1040	250858	472076
1041	251121	471876
1042	251351	471616
1043	251541	471279
1044	251746	470969
1045	252005	470764
1046	252255	470538
1047	252563	470424
1048	252816	470205
1049	253021	469897
1050	253302	469730
1051	253506	469421
1052	253720	469129
1053	253905	468784
1054	254332	468887
1055	254552	468607
1056	254783	468348
1057	255005	468071
1058	255254	467846
1059	255470	467559
1060	255755	467398
1061	255953	467078
1062	256188	466826
1063	256397	466527
1064	256621	466255
1065	256812	465925
1066	257061	465698
1067	257272	465402
1068	257522	465179
1069	257714	464849
1070	258112	464892
1071	258374	464688
1072	258575	464374
1073	258791	464090
1074	258994	463781
1075	259211	463497
1076	259422	463203
1077	259611	462869
1078	259872	462663
1079	260095	462392
1080	260342	462161
1081	260601	461952
1082	260808	461652
1083	260990	461307
1084	261238	461079
1085	261441	460771
1086	261643	460464
1087	261888	460230
1088	262200	460114
1089	262582	460122
1090	262869	459960
1091	263085	459676
1092	263277	459351
1093	263577	459213
1094	263833	458998
1095	264098	458798
1096	264312	458511
1097	264547	458259
1098	264744	457943
1099	265013	457750
1100	265296	457582
1101	265644	457525
1102	265851	457226
1103	266071	456949
1104	266297	456682
1105	266496	456369
1106	266709	456080
1107	266947	455834
1108	267158	455542
1109	267436	455364
1110	267648	455074
1111	267891	454837
1112	268108	454555
1113	268315	454258
1114	268516	453948
1115	268735	453672
1116	268924	453343
1117	269375	453456
1118	269683	453329
1119	269925	453089
1120	270132	452791
1121	270347	452507
1122	270563	452223
1123	270777	451937
1124	270991	451652
1125	271193	451346
1126	271393	451038
1127	271596	450734
1128	271822	450468
1129	272056	450217
1130	272296	449974
1131	272505	449682
1132	272705	449374
1133	272918	449088
1134	273130	448800
1135	273324	448483
1136	273555	448226
1137	273808	448007
1138	273996	447679
1139	274231	447430
1140	274472	447190
1141	274687	446908
1142	274982	446756
1143	275319	446672
1144	275520	446366
1145	275722	446063
1146	275916	445748
1147	276153	445501
1148	276388	445252
1149	276628	445011
1150	276831	444710
1151	277027	444397
1152	277250	444129
1153	277464	443846
1154	277684	443574
1155	277886	443272
1156	278120	443020
1157	278309	442699
1158	278547	442455
1159	278762	442174
1160	279064	442031
1161	279292	441772
1162	279511	441497
1163	279707	441187
1164	279939	440934
1165	280189	440710
1166	280450	440501
1167	280714	440298
1168	280986	440108
1169	281219	439856
1170	281475	439640
1171	281675	439337
1172	281860	439010
