iter	Passed	Remaining
1664	171358	137395
1665	171431	137268
1666	171511	137147
1667	171589	137024
1668	171665	136900
1669	171736	136771
1670	171813	136648
1671	171886	136522
1672	171971	136405
1673	172079	136306
1674	172172	136195
1675	172289	136104
1676	172370	135984
1677	172455	135867
1678	172532	135745
1679	172614	135625
1680	172695	135506
1681	172781	135389
1682	172851	135261
1683	172932	135142
1684	173037	135041
1685	173149	134945
1686	173247	134839
1687	173344	134732
1688	173444	134627
1689	173555	134531
1690	173665	134434
1691	173753	134320
1692	173831	134197
1693	173903	134071
1694	173979	133948
1695	174060	133829
1696	174145	133713
1697	174215	133585
1698	174315	133481
1699	174648	133554
1700	174853	133530
1701	174969	133437
1702	175063	133327
1703	175154	133216
1704	175246	133104
1705	175334	132990
1706	175418	132874
1707	175510	132762
1708	175595	132647
1709	175690	132538
1710	175783	132428
1711	175879	132320
1712	176012	132240
1713	176148	132162
1714	176279	132080
1715	176397	131989
1716	176526	131906
1717	176629	131803
1718	176731	131700
1719	176843	131604
1720	176995	131537
1721	177162	131482
1722	177262	131377
1723	177412	131310
1724	177522	131212
1725	177619	131104
1726	177712	130994
1727	177814	130891
1728	177921	130791
1729	178024	130688
1730	178112	130574
1731	178196	130457
1732	178293	130350
1733	178391	130244
1734	178479	130130
1735	178576	130023
1736	178693	129931
1737	178812	129839
1738	178946	129759
1739	179063	129666
1740	179172	129568
1741	179448	129590
1742	179615	129533
1743	179714	129427
1744	179797	129309
1745	179887	129197
1746	179985	129090
1747	180076	128978
1748	180161	128863
1749	180252	128751
1750	180339	128637
1751	180420	128518
1752	180512	128408
1753	180623	128310
1754	180731	128211
1755	180807	128089
1756	180882	127966
1757	180959	127845
1758	181042	127727
1759	181127	127612
1760	181210	127495
1761	181285	127373
1762	181369	127257
1763	181439	127130
1764	181533	127022
1765	181677	126948
1766	181888	126920
1767	182021	126838
1768	182133	126742
1769	182220	126627
1770	182306	126513
1771	182383	126392
1772	182456	126268
1773	182540	126152
1774	182613	126028
1775	182696	125912
1776	182782	125798
1777	182867	125682
1778	182942	125561
1779	183022	125442
1780	183108	125327
1781	183195	125214
1782	183274	125095
1783	183419	125021
1784	183554	124940
1785	183637	124824
1786	183717	124705
1787	183803	124591
1788	183888	124476
1789	183961	124353
1790	184048	124240
1791	184184	124160
1792	184303	124068
1793	184415	123971
1794	184535	123880
1795	184641	123779
1796	184754	123683
1797	184865	123586
1798	185011	123512
1799	185145	123430
1800	185251	123329
1801	185501	123324
1802	185611	123226
1803	185782	123168
1804	186033	123163
1805	186212	123110
1806	186307	123002
1807	186411	122899
1808	186582	122841
1809	186685	122737
1810	186774	122625
1811	186877	122522
1812	186985	122422
1813	187102	122328
1814	187211	122228
1815	187318	122128
1816	187440	122037
1817	187553	121940
1818	187683	121855
1819	187786	121752
1820	187876	121640
1821	187948	121516
1822	188050	121412
1823	188139	121300
1824	188243	121197
1825	188328	121082
1826	188410	120966
1827	188510	120861
1828	188600	120749
1829	188687	120636
1830	188892	120598
1831	189042	120524
1832	189146	120422
1833	189251	120320
1834	189339	120207
1835	189446	120106
1836	189543	119999
1837	189629	119885
1838	189715	119771
1839	189812	119664
1840	189905	119554
1841	189994	119442
1842	190097	119339
1843	190219	119247
1844	190312	119139
1845	190425	119041
1846	190527	118937
1847	190649	118846
1848	190751	118742
1849	190837	118628
1850	190941	118525
1851	191026	118411
1852	191169	118333
1853	191279	118234
1854	191371	118124
1855	191451	118007
1856	191525	117885
1857	191604	117767
1858	191696	117657
1859	191778	117541
1860	191858	117424
1861	191947	117312
1862	192033	117199
1863	192178	117121
1864	192443	117117
1865	192673	117091
1866	192805	117004
1867	192931	116915
1868	193083	116841
1869	193249	116776
1870	193525	116777
1871	193782	116766
1872	193941	116696
1873	194047	116593
1874	194136	116482
1875	194221	116367
1876	194307	116253
1877	194382	116132
1878	194450	116008
1879	194539	115895
1880	194620	115779
1881	194696	115659
1882	194859	115591
1883	195014	115517
1884	195198	115462
1885	195355	115390
1886	195448	115280
1887	195591	115200
1888	195726	115115
1889	196161	115205
1890	196329	115139
1891	196449	115045
1892	196558	114944
1893	196704	114865
1894	196820	114768
1895	196924	114664
1896	197025	114559
1897	197122	114451
1898	197230	114350
1899	197336	114247
1900	197432	114139
1901	197538	114036
1902	197655	113939
1903	197740	113825
1904	197855	113727
1905	197940	113613
1906	198034	113504
1907	198132	113396
1908	198222	113284
1909	198322	113178
1910	198439	113082
1911	198583	113001
1912	198737	112926
1913	198881	112845
1914	198994	112746
1915	199107	112647
1916	199199	112536
1917	199290	112425
1918	199387	112317
1919	199472	112203
1920	199562	112091
1921	199649	111978
1922	199732	111862
1923	199818	111748
1924	199897	111630
1925	199982	111516
1926	200071	111404
1927	200166	111295
1928	200251	111181
1929	200338	111068
1930	200425	110955
1931	200517	110844
1932	200605	110732
1933	200700	110623
1934	200813	110525
1935	200913	110419
1936	201030	110322
1937	201129	110216
1938	201214	110102
1939	201295	109986
1940	201388	109876
1941	201479	109765
1942	201565	109652
1943	201647	109537
1944	201758	109437
1945	201861	109333
1946	201965	109229
1947	202069	109125
1948	202160	109015
1949	202318	108940
1950	202418	108834
1951	202514	108726
1952	202600	108613
1953	202687	108500
1954	202779	108390
1955	202866	108278
1956	202940	108158
1957	203052	108059
1958	203151	107953
1959	203256	107850
1960	203355	107744
1961	203428	107624
1962	203500	107504
1963	203580	107387
1964	203667	107275
1965	203739	107155
1966	203815	107036
1967	203895	106920
1968	203972	106803
1969	204045	106683
1970	204144	106577
1971	204262	106481
1972	204352	106370
1973	204453	106266
1974	204554	106161
1975	204645	106050
1976	204725	105935
1977	204809	105821
1978	204895	105709
1979	204981	105596
1980	205059	105479
1981	205145	105367
1982	205231	105255
1983	205360	105164
1984	205464	105061
1985	205578	104963
1986	205687	104862
1987	205779	104753
1988	205857	104636
1989	205949	104526
1990	206031	104412
1991	206127	104305
1992	206218	104195
1993	206312	104087
1994	206392	103972
1995	206481	103861
1996	206578	103754
1997	206754	103687
1998	207058	103684
1999	207424	103712
2000	207886	103787
2001	208207	103791
2002	208727	103894
2003	208883	103816
2004	208994	103715
2005	209093	103608
2006	209217	103514
2007	209320	103409
2008	209417	103301
2009	209523	103197
2010	209629	103094
2011	209741	102994
2012	209860	102897
2013	209972	102797
2014	210078	102693
2015	210182	102588
2016	210265	102474
2017	210364	102367
2018	210434	102246
2019	210511	102129
2020	210583	102009
2021	210677	101900
2022	210754	101783
2023	210845	101672
2024	210935	101561
2025	211046	101460
2026	211135	101349
2027	211249	101249
2028	211337	101138
2029	211435	101030
2030	211508	100911
2031	211588	100795
2032	211671	100681
2033	211743	100562
2034	211836	100453
2035	211925	100341
2036	211997	100222
2037	212074	100105
2038	212153	99989
2039	212225	99870
2040	212304	99754
2041	212371	99633
2042	212456	99520
2043	212533	99404
2044	212608	99286
2045	212687	99170
2046	212756	99050
2047	212844	98939
2048	212919	98822
2049	213004	98709
2050	213079	98592
2051	213148	98471
2052	213232	98359
2053	213354	98263
2054	213454	98157
2055	213568	98058
2056	213658	97948
2057	213739	97834
2058	213820	97719
2059	213906	97607
2060	213991	97495
2061	214077	97383
2062	214166	97272
2063	214275	97171
2064	214371	97064
2065	214484	96964
2066	214583	96858
2067	214673	96748
2068	214806	96657
2069	214900	96549
2070	214978	96434
2071	215070	96325
2072	215199	96232
2073	215318	96135
2074	215425	96033
2075	215548	95937
2076	215704	95857
2077	215885	95787
2078	215971	95675
2079	216071	95570
2080	216184	95470
2081	216278	95362
2082	216370	95252
2083	216465	95145
2084	216553	95034
2085	216640	94922
2086	216740	94817
2087	216818	94702
2088	216918	94596
2089	217010	94487
2090	217095	94375
2091	217192	94268
2092	217280	94158
2093	217367	94047
2094	217461	93939
2095	217540	93824
2096	217633	93716
2097	217716	93603
2098	217815	93497
2099	217906	93388
2100	217994	93278
2101	218148	93195
2102	218282	93104
2103	218400	93006
2104	218483	92894
2105	218568	92782
2106	218661	92674
2107	218748	92563
2108	218837	92453
2109	218927	92343
2110	219004	92228
2111	219085	92115
2112	219170	92003
2113	219262	91895
2114	219350	91784
2115	219446	91677
2116	219534	91567
2117	219616	91454
2118	219726	91353
2119	219840	91254
2120	219976	91164
2121	220085	91062
2122	220169	90950
2123	220261	90842
2124	220458	90776
2125	220607	90691
2126	220694	90581
2127	220778	90469
2128	220904	90374
2129	221007	90270
2130	221116	90169
2131	221206	90059
2132	221322	89960
2133	221395	89844
2134	221469	89728
2135	221549	89615
2136	221737	89545
2137	221835	89439
2138	221910	89324
2139	221990	89211
2140	222070	89097
2141	222154	88986
2142	222231	88871
2143	222307	88756
2144	222388	88644
2145	222485	88538
2146	222559	88422
2147	222639	88309
2148	222741	88205
2149	222885	88117
2150	222958	88001
2151	223040	87889
2152	223113	87773
2153	223197	87662
2154	223277	87549
2155	223367	87440
2156	223454	87330
2157	223535	87218
2158	223613	87104
2159	223697	86993
2160	223779	86881
2161	223854	86766
2162	223931	86652
2163	224004	86537
2164	224086	86425
2165	224158	86310
2166	224236	86197
2167	224312	86082
2168	224387	85968
2169	224462	85854
2170	224545	85743
2171	224619	85628
2172	224703	85517
2173	224786	85406
2174	224866	85294
2175	224942	85180
2176	225067	85085
2177	225212	84997
2178	225312	84892
2179	225399	84783
2180	225484	84673
2181	225618	84581
2182	225733	84482
2183	225865	84389
2184	225965	84284
2185	226070	84181
2186	226249	84106
2187	226416	84026
2188	226533	83928
2189	226648	83828
2190	226751	83725
2191	226869	83627
2192	226985	83528
2193	227076	83420
2194	227165	83311
2195	227261	83205
2196	227421	83122
2197	227557	83030
2198	227659	82926
2199	227749	82818
2200	227842	82710
2201	227919	82597
2202	228021	82493
2203	228106	82383
2204	228198	82275
2205	228279	82164
2206	228366	82054
2207	228453	81945
2208	228550	81839
2209	228651	81735
2210	228750	81630
2211	228843	81522
2212	228932	81414
2213	229030	81308
2214	229130	81204
2215	229214	81093
2216	229296	80982
2217	229383	80873
2218	229466	80763
2219	229563	80657
2220	229719	80572
2221	229856	80480
2222	229957	80376
2223	230047	80268
2224	230145	80162
2225	230221	80050
2226	230298	79937
2227	230381	79827
2228	230460	79715
2229	230535	79601
2230	230611	79489
2231	230694	79378
2232	230776	79267
2233	230861	79158
2234	230946	79048
2235	231013	78933
2236	231090	78820
2237	231180	78713
2238	231276	78607
2239	231375	78502
2240	231468	78395
2241	231567	78290
2242	231666	78186
2243	231777	78085
2244	231863	77976
2245	232004	77885
2246	232178	77805
2247	232310	77712
2248	232415	77609
2249	232504	77501
2250	232579	77388
2251	232660	77278
2252	232747	77169
2253	232829	77058
2254	232898	76944
2255	232978	76833
2256	233055	76721
2257	233131	76609
2258	233206	76496
2259	233292	76387
2260	233362	76273
2261	233438	76161
2262	233513	76049
2263	233584	75935
2264	233662	75824
2265	233738	75712
2266	233823	75603
2267	233899	75491
2268	233973	75378
2269	234048	75266
2270	234124	75155
2271	234376	75099
2272	234507	75005
2273	234605	74900
2274	234678	74787
2275	234756	74676
2276	234835	74565
2277	234938	74462
2278	235024	74354
2279	235108	74244
2280	235186	74133
2281	235286	74029
2282	235372	73921
2283	235486	73821
2284	235585	73717
2285	235681	73611
2286	235775	73505
2287	235870	73400
2288	235968	73295
2289	236055	73187
2290	236152	73082
2291	236230	72971
2292	236332	72868
2293	236432	72764
2294	236531	72660
2295	236621	72553
2296	236814	72477
2297	237001	72399
2298	237199	72325
2299	237329	72230
2300	237437	72128
2301	237699	72073
2302	237838	71981
2303	237985	71891
2304	238114	71795
2305	238229	71696
2306	238316	71587
2307	238405	71480
2308	238492	71372
2309	238582	71264
2310	238668	71156
2311	238775	71054
2312	238853	70943
2313	238946	70837
2314	239074	70741
2315	239222	70651
2316	239331	70549
2317	239426	70443
2318	239514	70336
2319	239603	70228
2320	239696	70122
2321	239789	70015
2322	239881	69909
2323	239969	69801
2324	240060	69694
2325	240155	69589
2326	240246	69482
2327	240329	69373
2328	240405	69262
2329	240479	69150
2330	240561	69041
2331	240637	68930
2332	240722	68822
2333	240803	68712
2334	240889	68604
2335	240962	68492
2336	241042	68383
2337	241124	68273
2338	241201	68163
2339	241277	68052
2340	241401	67955
2341	241530	67859
2342	241612	67750
2343	241695	67641
2344	241786	67535
2345	241868	67426
2346	241944	67315
2347	242022	67205
2348	242094	67093
2349	242175	66984
2350	242254	66874
2351	242332	66764
2352	242410	66655
2353	242495	66547
2354	242575	66437
2355	242685	66336
2356	242804	66238
2357	242910	66135
2358	243018	66034
2359	243106	65927
2360	243322	65854
2361	243427	65752
2362	243539	65651
2363	243672	65556
2364	243824	65466
2365	243911	65359
2366	244009	65254
2367	244093	65146
2368	244182	65039
2369	244267	64931
2370	244355	64824
2371	244442	64717
2372	244522	64608
2373	244603	64499
2374	244678	64389
2375	244759	64280
2376	244840	64171
2377	244918	64061
2378	244999	63953
2379	245088	63846
2380	245173	63739
2381	245253	63629
2382	245339	63522
2383	245432	63417
2384	245520	63310
2385	245621	63206
2386	245715	63101
2387	245814	62997
2388	245953	62904
2389	246188	62834
2390	246507	62786
2391	246868	62749
2392	247002	62653
2393	247105	62550
2394	247195	62444
2395	247290	62338
2396	247386	62233
2397	247470	62125
2398	247566	62020
2399	247654	61913
2400	247750	61808
2401	247848	61704
2402	247936	61597
2403	248037	61493
2404	248127	61387
2405	248219	61281
2406	248349	61184
2407	248486	61089
2408	248604	60990
2409	248731	60892
2410	248900	60805
2411	249138	60735
2412	249281	60641
2413	249466	60558
2414	249586	60458
2415	249688	60355
2416	249787	60250
2417	249884	60145
2418	249985	60041
2419	250067	59933
2420	250162	59828
2421	250247	59720
2422	250327	59611
2423	250407	59502
2424	250484	59393
2425	250567	59285
2426	250651	59177
2427	250732	59068
2428	250806	58958
2429	250884	58849
2430	250965	58741
2431	251047	58632
2432	251114	58521
2433	251187	58410
2434	251262	58301
2435	251343	58192
2436	251447	58089
2437	251524	57980
2438	251605	57872
2439	251681	57762
2440	251790	57661
2441	251884	57555
2442	251966	57448
2443	252035	57336
2444	252115	57228
2445	252213	57124
2446	252298	57017
2447	252378	56908
2448	252465	56802
2449	252546	56694
2450	252626	56585
2451	252697	56475
2452	252791	56370
2453	252867	56261
2454	252945	56152
2455	253023	56044
2456	253097	55934
2457	253182	55827
2458	253259	55719
2459	253341	55611
2460	253417	55502
2461	253495	55394
2462	253566	55284
2463	253662	55179
2464	253774	55078
2465	253855	54971
2466	253942	54864
2467	254082	54769
2468	254215	54673
2469	254321	54571
2470	254430	54469
2471	254568	54373
2472	254737	54284
2473	254869	54188
2474	254975	54085
2475	255075	53982
2476	255153	53873
2477	255230	53765
2478	255319	53659
2479	255427	53557
2480	255508	53449
2481	255579	53340
2482	255671	53234
2483	255746	53125
2484	255836	53020
2485	255922	52914
2486	256035	52813
2487	256121	52706
2488	256205	52599
2489	256302	52495
2490	256414	52394
2491	256502	52288
2492	256596	52183
2493	256680	52077
2494	256770	51971
2495	256854	51864
2496	256938	51758
2497	257033	51653
2498	257112	51545
2499	257200	51440
2500	257280	51332
2501	257354	51224
2502	257437	51117
2503	257513	51009
2504	257600	50903
2505	257680	50795
2506	257767	50689
2507	257848	50582
2508	257924	50474
2509	258016	50369
2510	258106	50264
2511	258197	50159
2512	258311	50058
2513	258389	49951
2514	258476	49845
2515	258598	49746
2516	258710	49645
2517	258784	49537
2518	258878	49432
2519	258962	49326
2520	259050	49220
2521	259130	49113
2522	259214	49007
2523	259299	48901
2524	259385	48795
2525	259494	48693
2526	259650	48600
2527	259817	48510
2528	259947	48412
2529	260134	48325
2530	260329	48239
2531	260566	48161
2532	260732	48070
2533	260814	47963
2534	260932	47863
2535	261017	47757
2536	261100	47650
2537	261187	47544
2538	261267	47437
2539	261343	47329
2540	261420	47222
2541	261501	47115
2542	261586	47009
2543	261661	46901
2544	261739	46794
2545	261830	46689
2546	261908	46582
2547	261983	46474
2548	262052	46365
2549	262122	46256
2550	262193	46148
2551	262269	46041
2552	262349	45934
2553	262428	45827
2554	262498	45718
2555	262572	45611
2556	262649	45504
2557	262725	45396
2558	262893	45305
2559	263093	45219
2560	263206	45118
2561	263295	45013
2562	263383	44907
2563	263465	44801
2564	263549	44695
2565	263626	44588
2566	263696	44480
2567	263774	44373
2568	263859	44267
2569	263933	44160
2570	264011	44053
2571	264095	43947
2572	264180	43841
2573	264250	43733
2574	264321	43625
2575	264393	43518
2576	264473	43411
2577	264555	43305
2578	264636	43199
2579	264713	43092
2580	264789	42985
2581	264856	42877
2582	264932	42770
2583	265016	42665
2584	265085	42557
2585	265173	42452
2586	265265	42348
2587	265362	42244
2588	265506	42148
2589	265637	42050
2590	265842	41964
2591	265983	41867
2592	266134	41772
2593	266334	41685
2594	266428	41581
2595	266528	41478
2596	266617	41373
2597	266709	41269
2598	266801	41164
2599	266901	41061
2600	266987	40956
2601	267072	40851
2602	267159	40746
2603	267252	40642
2604	267341	40537
2605	267420	40431
2606	267500	40325
2607	267618	40224
2608	267740	40125
2609	267855	40024
2610	267941	39919
2611	268028	39814
2612	268114	39709
2613	268202	39604
2614	268278	39498
2615	268370	39393
2616	268459	39289
2617	268545	39184
2618	268626	39078
2619	268718	38974
2620	268803	38869
2621	268884	38763
2622	268968	38658
2623	269043	38551
2624	269126	38446
2625	269209	38341
2626	269305	38237
2627	269380	38131
2628	269473	38027
2629	269559	37922
2630	269640	37817
2631	269724	37712
2632	269826	37609
2633	269941	37508
2634	270079	37411
2635	270176	37308
2636	270271	37204
2637	270372	37101
2638	270446	36995
2639	270540	36891
2640	270616	36785
2641	270692	36679
2642	270782	36575
2643	270861	36470
2644	270940	36364
2645	271009	36257
2646	271089	36152
2647	271165	36046
2648	271248	35941
2649	271376	35842
2650	271519	35745
2651	271668	35648
2652	271804	35550
2653	271947	35453
2654	272047	35350
2655	272151	35248
2656	272267	35147
2657	272397	35048
2658	272489	34945
2659	272575	34840
2660	272661	34735
2661	272738	34630
2662	272814	34524
2663	272893	34419
2664	272975	34314
2665	273047	34207
2666	273118	34101
2667	273214	33998
2668	273299	33893
2669	273378	33788
2670	273451	33682
2671	273531	33577
2672	273603	33471
2673	273685	33366
2674	273765	33261
2675	273840	33155
2676	273924	33050
2677	274002	32945
2678	274072	32839
2679	274152	32734
2680	274243	32630
2681	274321	32525
2682	274402	32421
2683	274508	32319
2684	274644	32220
2685	274908	32137
2686	274989	32032
2687	275053	31925
2688	275131	31820
2689	275200	31714
2690	275281	31609
2691	275351	31503
2692	275440	31400
2693	275515	31294
2694	275598	31190
2695	275681	31085
2696	275769	30981
2697	275860	30878
2698	275964	30776
2699	276046	30671
2700	276140	30568
2701	276227	30464
2702	276310	30360
2703	276402	30257
2704	276491	30153
2705	276576	30049
2706	276666	29945
2707	276787	29845
2708	277001	29755
2709	277233	29667
2710	277412	29572
2711	277573	29476
2712	277727	29379
2713	277851	29279
2714	277957	29177
2715	278037	29073
2716	278122	28968
2717	278223	28866
2718	278302	28761
2719	278387	28657
2720	278479	28554
2721	278566	28450
2722	278660	28347
2723	278759	28244
2724	278842	28140
2725	278940	28037
2726	279033	27933
2727	279151	27833
2728	279268	27732
2729	279359	27628
2730	279454	27525
2731	279569	27424
2732	279685	27323
2733	279796	27222
2734	279894	27119
2735	280003	27017
2736	280101	26915
2737	280218	26814
2738	280342	26713
2739	280438	26610
2740	280541	26508
2741	280610	26403
2742	280695	26299
2743	280770	26194
2744	280863	26091
2745	280943	25986
2746	281022	25882
2747	281092	25777
2748	281162	25671
2749	281239	25567
2750	281323	25463
2751	281426	25361
2752	281526	25258
2753	281605	25154
2754	281686	25050
2755	281763	24945
2756	281869	24843
2757	281969	24741
2758	282051	24637
2759	282128	24532
2760	282208	24428
2761	282286	24324
2762	282373	24220
2763	282457	24117
2764	282536	24013
2765	282672	23913
2766	282771	23811
2767	282941	23714
2768	283086	23616
2769	283199	23514
2770	283300	23412
2771	283446	23313
2772	283558	23212
2773	283643	23108
2774	283752	23006
2775	283835	22903
2776	283926	22800
2777	284006	22695
2778	284105	22593
2779	284210	22491
2780	284292	22387
2781	284379	22284
2782	284458	22180
2783	284537	22076
2784	284619	21972
2785	284689	21867
2786	284772	21764
2787	284849	21660
2788	284922	21555
2789	284998	21451
2790	285079	21347
2791	285153	21243
2792	285230	21139
2793	285308	21035
2794	285383	20931
2795	285459	20827
2796	285531	20723
2797	285615	20619
2798	285700	20516
2799	285784	20413
2800	285883	20310
2801	286010	20210
2802	286119	20108
2803	286203	20005
2804	286292	19902
2805	286391	19800
2806	286486	19697
2807	286583	19595
2808	286680	19493
2809	286758	19389
2810	286832	19285
2811	287034	19190
2812	287148	19088
2813	287232	18985
2814	287308	18881
2815	287385	18778
2816	287463	18674
2817	287546	18571
2818	287633	18468
2819	287717	18364
2820	287803	18261
2821	287882	18158
2822	287964	18055
2823	288035	17951
2824	288121	17848
2825	288286	17750
2826	288417	17649
2827	288595	17552
2828	288795	17456
2829	288926	17355
2830	289033	17254
2831	289189	17155
2832	289298	17053
2833	289398	16951
2834	289483	16848
2835	289577	16745
2836	289666	16642
2837	289759	16540
2838	289853	16437
2839	289945	16334
2840	290025	16231
2841	290114	16128
2842	290204	16026
2843	290297	15923
2844	290408	15821
2845	290493	15718
2846	290614	15617
2847	290713	15515
2848	290803	15412
2849	290885	15309
2850	290981	15207
2851	291096	15105
2852	291195	15003
2853	291287	14901
2854	291373	14798
2855	291456	14695
2856	291541	14592
2857	291629	14489
2858	291722	14387
2859	291809	14284
2860	291892	14181
2861	291978	14078
2862	292060	13975
2863	292146	13872
2864	292232	13770
2865	292313	13667
2866	292398	13564
2867	292476	13461
2868	292584	13359
2869	292677	13257
2870	292761	13154
2871	292861	13052
2872	292969	12950
2873	293058	12848
2874	293149	12745
2875	293233	12642
2876	293323	12540
2877	293424	12438
2878	293526	12336
2879	293628	12234
2880	293723	12132
2881	293847	12031
2882	293988	11930
2883	294187	11832
2884	294359	11733
2885	294473	11631
2886	294593	11530
2887	294714	11429
2888	294844	11328
2889	294943	11226
2890	295135	11127
2891	295377	11030
2892	295702	10936
2893	295942	10839
2894	296089	10739
2895	296212	10637
2896	296310	10535
2897	296435	10433
2898	296542	10331
2899	296636	10228
2900	296725	10126
2901	296819	10023
2902	296918	9921
2903	297005	9818
2904	297097	9715
2905	297184	9612
2906	297270	9510
2907	297359	9407
2908	297452	9304
2909	297552	9202
2910	297639	9099
2911	297728	8997
2912	297811	8894
2913	297910	8792
2914	298005	8689
2915	298111	8587
2916	298267	8486
2917	298373	8384
2918	298475	8282
2919	298578	8180
2920	298670	8077
2921	298765	7975
2922	298849	7872
2923	298951	7770
2924	299035	7667
2925	299123	7564
2926	299210	7462
2927	299304	7359
2928	299399	7257
2929	299529	7155
2930	299643	7054
2931	299760	6952
2932	299870	6850
2933	299980	6748
2934	300069	6645
2935	300167	6543
2936	300254	6440
2937	300342	6338
2938	300449	6235
2939	300603	6134
2940	300708	6032
2941	300803	5930
2942	300883	5827
2943	300967	5724
2944	301057	5622
2945	301142	5519
2946	301367	5419
2947	301448	5317
2948	301568	5215
2949	301662	5112
2950	301766	5010
2951	301875	4908
2952	301977	4806
2953	302119	4704
2954	302212	4602
2955	302289	4499
2956	302373	4397
2957	302464	4294
2958	302536	4191
2959	302614	4089
2960	302703	3986
2961	302842	3885
2962	302960	3783
2963	303065	3680
2964	303146	3578
2965	303233	3476
2966	303316	3373
2967	303396	3271
2968	303495	3168
2969	303574	3066
2970	303656	2964
2971	303734	2861
2972	303813	2759
2973	303900	2656
2974	303992	2554
2975	304070	2452
2976	304149	2349
2977	304241	2247
2978	304312	2145
2979	304388	2042
2980	304477	1940
2981	304556	1838
2982	304631	1736
2983	304710	1633
2984	304793	1531
2985	304867	1429
2986	304977	1327
2987	305184	1225
2988	305315	1123
2989	305425	1021
2990	305514	919
2991	305598	817
2992	305688	714
2993	305768	612
2994	305859	510
2995	305957	408
2996	306059	306
2997	306155	204
2998	306233	102
2999	306310	0
